"Date 2023-09-10 14.16.12","Track Imola (2022)","Session Type 10","Duration 10"
"Car","Race #","Driver","Team","Lap","Position","Fuel","Penalty","Gap","Lap Time","Sector 1","Sector 2","Sector 3","Delta RR","Delta QR","Delta RS","Delta QS","Condition","Tyres","Pressure FR","Pressure FL","Pressure RR","Pressure RL","Temp FR","Temp FL","Temp RR","Temp RL","ECU Mode","Max Speed","Peak Acceleration","Damage Front","Damage Rear","Damage Centre","Damage Right","Damage Left","Air Temp","Road Temp","Cup","Category","Nationality","Lap type","Accidents"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","13","5","91,4975204467774","","0L","1:42,875","0:22,012","0:33,037","0:47,825","+0,229","+1,662","-4,772","-4,686","OPTIMUM","Dry","27,3867156913828","27,3254056312625","27,3852358517034","27,3398896993988","82,2125726853707","76,3655960521042","86,5298596593187","81,7686512024048","1","267 Km/h","21,2185324553151","8,475586","0","8,475586","0","0","25,60487","25,60487","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","14","5","88,5986404418945","","0L","1:42,695","0:22,025","0:32,945","0:47,725","+0,049","+1,482","-4,952","-4,866","OPTIMUM","Dry","27,4195104609218","27,3746151703407","27,4310112224449","27,3708701402806","82,4704596392786","76,7944661923848","86,922959759519","82,0076389579158","1","267 Km/h","20,8329457364341","8,475586","0","8,475586","0","0","25,73181","25,73181","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","15","5","85,7007293701172","","0L","1:42,920","0:22,010","0:33,012","0:47,897","+0,274","+1,707","-4,727","-4,641","OPTIMUM","Dry","27,3766672289157","27,3890863855422","27,4513242771084","27,4146128915663","81,9426516666667","76,8636819477912","87,0530290963855","82,3817661646586","1","267 Km/h","23,7212204724409","8,475586","0","8,475586","0","0","25,85455","25,85455","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","16","5","82,8166427612305","","0L","1:43,050","0:22,030","0:33,290","0:47,730","+0,404","+1,837","-4,597","-4,511","OPTIMUM","Dry","27,37518438","27,40312218","27,44591832","27,43797104","81,84845286","76,93114248","86,91796756","82,5463301","1","267 Km/h","23,2065329512894","8,475586","0","8,475586","0","0","25,9664","25,9664","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","17","5","79,932975769043","","0L","1:42,785","0:22,077","0:33,022","0:47,685","+0,139","+1,572","-4,862","-4,776","OPTIMUM","Dry","27,366543935743","27,3817238554217","27,3949232730924","27,3843341566265","81,6837998594377","76,6335955823293","86,312121124498","81,9129679317269","1","269 Km/h","21,0744660194175","8,475586","0","8,475586","0","0","26,07754","26,15186","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","18","5","77,0298538208008","","0L","1:43,120","0:22,227","0:33,062","0:47,830","+0,474","+1,907","-4,527","-4,441","OPTIMUM","Dry","27,4310163052209","27,4239418473896","27,4690695783133","27,4253613052209","82,285023815261","77,0030017269076","87,0141154016064","82,2699630923695","1","269 Km/h","21,2148960302457","8,475586","0","8,475586","0","0","26,17666","26,47145","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","19","5","74,1345138549805","Invalid lap. ","0L","1:43,242","0:22,072","0:33,115","0:48,055","+0,596","+2,029","-4,405","-4,319","OPTIMUM","Dry","27,44460792","27,44055646","27,52577038","27,45072436","82,36089718","77,1103608","87,53904216","82,46846","1","267 Km/h","20,5960424710425","8,475586","0","8,475586","0","0","26,27326","26,79379","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","20","5","71,251220703125","","0L","1:42,985","0:22,130","0:33,065","0:47,790","+0,339","+1,772","-4,662","-4,576","OPTIMUM","Dry","27,4520429859719","27,4293725851703","27,4880137875751","27,41106250501","82,3776657715431","76,9331847695391","87,0850658116233","81,9946338276553","1","267 Km/h","21,5815845410628","8,475586","0","8,475586","0","0","26,36225","27,10114","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","21","5","68,3307571411133","","0L","1:42,947","0:22,092","0:32,957","0:47,897","+0,301","+1,734","-4,700","-4,614","OPTIMUM","Dry","27,4888000601202","27,4447880360721","27,3564309619238","27,4205870541082","82,7045539278557","77,0377641683367","86,6758225651303","82,0378519238477","1","267 Km/h","22,0830481809243","8,475586","0","8,475586","0","0","26,44048","27,37953","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","22","5","65,4348449707031","","0L","1:42,977","0:21,977","0:33,182","0:47,817","+0,331","+1,764","-4,670","-4,584","OPTIMUM","Dry","27,5155103607214","27,4797147094188","27,3477989378758","27,4504411022044","82,9309742685371","77,3497697194389","86,7400255511022","82,2970173146293","1","267 Km/h","22,2951638530288","8,475586","0","8,475586","0","0","26,51693","27,65769","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","23","5","62,5384941101074","","0L","1:42,747","0:22,050","0:33,057","0:47,640","+0,101","+1,534","-4,900","-4,814","OPTIMUM","Dry","27,505704008016","27,5013509218437","27,3697371543086","27,4667748897796","82,7804029659319","77,5267252705411","86,9201312024048","82,418742004008","1","267 Km/h","21,2272095332671","8,475586","0","8,475586","0","0","26,58588","27,91121","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","24","5","59,6538734436035","","0L","1:42,912","0:21,950","0:33,142","0:47,820","+0,266","+1,699","-4,735","-4,649","OPTIMUM","Dry","27,5167820641283","27,4722928857715","27,3629704609218","27,4126222044088","82,849249739479","77,1774910821643","86,8030918837675","81,8081012224449","1","268 Km/h","22,2865014866204","8,475586","0","8,475586","0","0","26,65638","28,16899","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","25","5","56,7635879516602","","0L","1:43,062","0:22,055","0:33,082","0:47,925","+0,416","+1,849","-4,585","-4,499","OPTIMUM","Dry","27,5081255911824","27,4633149098196","27,3225218036072","27,4193822044088","82,7129779358718","77,0378695591182","86,9284573547094","81,8324154709419","1","268 Km/h","23,5581737413623","8,475586","0","8,475586","0","0","26,72408","28,41082","0","3","0","Regular","0"
